class,parent,header,offset,type,field
CampaignTriggerData,,Dialogue.h,0x2D0,"ogre_unordered_map<GameData*, int>::type",factionRelationEffects
CampaignTriggerData,,Dialogue.h,0x310,DialogLineData*,playerInterruptionDialog
CampaignTriggerData,,Dialogue.h,0x318,bool,isInterjection
CampaignTriggerData,,Dialogue.h,0x31C,TalkerEnum,speaker
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x8,CombatClass*,combatClass
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x10,AnimationClass*,animation
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x18,Character*,character
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x20,CharStats*,stats
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x28,hand,target
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x48,bool,gotItem
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x49,bool,crouched
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x4A,bool,jogMode
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x4C,float,arbitraryCatchupDist
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x50,AI*,ai
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x58,CharMovement*,movement
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x60,float,frameTIME
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x68,Tasker*,currentAction
CharBody,Ogre::GeneralAllocatedObject,CharBody.h,0x70,bool,amIdle
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x8,MedicalSystem*,medical
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x10,Character*,me
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x18,float,athleticsMultiplier
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1C,float,combatSpeedMultiplier
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x20,int,_skillBonusAttack
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x24,int,_skillBonusDefence
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x28,int,skillBonusIndoors
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x2C,int,skillBonusUnarmed
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x30,int,skillBonusPerception
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x34,float,ageMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x38,float,skillMultDodge
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x3C,float,skillMultStealth
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x40,float,skillMultAssassin
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x44,float,skillMultDexterity
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x48,float,skillMultDamage
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x4C,float,fistInjuryEquipmentMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x50,float,skillMultRanged
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x58,"std::map<WeatherAffecting, float, std::less<WeatherAffecting>, Ogre::STLAllocator<std::pair<WeatherAffecting const, float>, Ogre::GeneralAllocPolicy > >",_weatherProtections
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x80,float,_strength
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x84,float,fitness
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x88,float,_dexterity
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x8C,float,perception
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x90,float,_toughness
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x94,float,_athletics
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x98,float,medic
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x9C,float,massCombat
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xA0,float,arrowDefence
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xA4,float,stealth
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xA8,float,swimming
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xAC,float,thieving
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xB0,float,lockpicking
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xB4,float,bluff
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xB8,float,assassin
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xBC,float,survival
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xC0,float,tracking
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xC4,float,climbing
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xC8,float,doctor
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xCC,float,engineer
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xD0,float,weaponSmith
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xD4,float,armourSmith
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xD8,float,bowSmith
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xDC,float,robotics
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xE0,float,science
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xE4,float,labouring
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xE8,float,farming
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xEC,float,cooking
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xF0,float,dodging
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xF4,float,friendlyFire
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xF8,float,katanas
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0xFC,float,sabres
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x100,float,hackers
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x104,float,blunt
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x108,float,heavyWeapons
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x10C,float,unarmed
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x110,float,bows
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x114,float,turrets
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x118,float,polearms
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x11C,float,currentItemMaximumJuryRig
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x120,float,__meleeAttack
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x124,float,_meleeDefence
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x128,bool,_defensiveMode
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x129,bool,rangedMode
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x12A,bool,tauntMode
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x12B,bool,_holdPositionMode
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x12C,bool,passiveCombatMode
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x130,Ogre::Vector3,holdLocation
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x13C,float,warriorSpirit
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x140,float,derivedSpirit
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x144,float,aggression
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x148,float,goodness
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x14C,float,evilness
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x150,float,longestReachingAttack
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x154,float,STUBBOURNESS
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x158,float,PROFESSIONALNESS
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x15C,float,HOLDING_POSITION
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x160,float,IMMEDIACY
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x164,float,IMMEDIACY_MAX_RANGE
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x168,float,MANLINESS
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x16C,float,MURDEROUS
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x170,float,_stealthXPMultForGUI
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x174,float,stealthXPTooManyCooksPenalty
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x178,float,currentOperatingMachineHungerRate
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x17C,float,moveSpeed
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x180,float,weaponWeightSpeedMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x184,float,weaponWeightXPMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x188,float,attackSpeed
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x18C,float,blockSpeed
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x190,float,encumbranceMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x194,float,xp
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x198,int,freeAttributePoints
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x19C,float,cutDamageMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1A0,float,bluntDamageMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1A4,float,bleedDamageMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1A8,float,pierceDamageMult
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1AC,float,cutDamageMin
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1B0,float,bluntDamageMin
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1B4,float,bonusRobots
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1B8,float,bonusHumans
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1BC,float,bonusAnimals
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1C0,float,bonusArmourPenetration
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1C8,"std::map<GameData*, float, std::less<GameData*>, Ogre::STLAllocator<std::pair<GameData* const, float>, Ogre::GeneralAllocPolicy > >",bonusRaces
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1F0,WeaponCategory,currentWeaponType
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x1F8,float*,pCurrentWeaponSkill
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x200,float,currentWeaponLength
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x208,hand,weapon
CharStats,Ogre::GeneralAllocatedObject,CharStats.h,0x228,float,weaponWeight
CharacterHuman,Character,CharacterHuman.h,0x6D8,Weapon*,weaponInHands
CharacterHuman,Character,CharacterHuman.h,0x6E0,std::string,weaponInHandsSheathLocation
CombatTechniqueData,,CombatTechniqueData.h,0x0,CutDirection,direction
CombatTechniqueData,,CombatTechniqueData.h,0x0,std::string,animation
CombatTechniqueData,,CombatTechniqueData.h,0x4,float,power
CombatTechniqueData,,CombatTechniqueData.h,0x8,float,impactAnimationFrame
CombatTechniqueData,,CombatTechniqueData.h,0xC,float,motionStopsAnimationFrame
CombatTechniqueData,,CombatTechniqueData.h,0x10,RobotLimbs::Limb,limb
CombatTechniqueData,,CombatTechniqueData.h,0x28,float,animSpeedMultiplier
CombatTechniqueData,,CombatTechniqueData.h,0x2C,bool,isBlock
CombatTechniqueData,,CombatTechniqueData.h,0x2D,bool,isDodge
CombatTechniqueData,,CombatTechniqueData.h,0x2E,bool,stumbleDodge
CombatTechniqueData,,CombatTechniqueData.h,0x2F,bool,gainsGround
CombatTechniqueData,,CombatTechniqueData.h,0x30,bool,isProne
CombatTechniqueData,,CombatTechniqueData.h,0x31,bool,lowStrike
CombatTechniqueData,,CombatTechniqueData.h,0x34,float,hesitationPoint
CombatTechniqueData,,CombatTechniqueData.h,0x38,float,initialDistance
CombatTechniqueData,,CombatTechniqueData.h,0x3C,float,minDistanceVsStatic
CombatTechniqueData,,CombatTechniqueData.h,0x40,float,acceptableEndTime01
CombatTechniqueData,,CombatTechniqueData.h,0x44,float,minSkill
CombatTechniqueData,,CombatTechniqueData.h,0x48,float,maxSkill
CombatTechniqueData,,CombatTechniqueData.h,0x4C,float,maxEncumbrance
CombatTechniqueData,,CombatTechniqueData.h,0x50,float,chanceMult
CombatTechniqueData,,CombatTechniqueData.h,0x54,int,maxTargetHits
CombatTechniqueData,,CombatTechniqueData.h,0x58,"ogre_unordered_map<GameData*, float>::type",events
CombatTechniqueData,,CombatTechniqueData.h,0xB0,lektor<CombatTechniqueData::ImpactPoint>,impactPoints
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x0,bool,isComplete
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x0,"public:
            GameData*",mat
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1,bool,isPaused
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x2,bool,isDismantled
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x4,float,constructionProgress
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8,float,msgDismantleAmount
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8,float,buildMatsTotal
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8,bool,wantsAboveGround
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8,Ogre::SceneNode*,parentNode
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC,float,amountOfMaterials
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC,float,lower
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x10,lektor<ConstructionState::BuildMaterial*>,mats
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x10,float,space
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x10,Ogre::vector<Ogre::Entity*>::type,entitiesList
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x14,float,scale
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x18,Ogre::Entity*,ent
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x20,NxBox,box
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x28,float,totalMats
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x2C,float,buildTimeMult
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x30,int,buildersThisFrame
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x30,lektor<Footprint>,footprints
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x34,float,pathThreshold
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x48,bool,isCurrentlySnapped
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x50,Building*,snappedTo
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x58,lektor<FootprintNode>,usageNodes
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x5C,Ogre::Vector3,pos
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x68,Ogre::Quaternion,rot
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x70,DatapanelGUI*,prospectingInformation
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x78,BuildingPlacementGroundType::Enum,groundType
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x78,MiningResource,prospectResource
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x7C,bool,valid
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x7C,bool,roofOnly
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x80,PreviewBuilding*,parent
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x80,float,spaceAbove
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x84,float,spaceBelow
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x88,Ogre::vector<Ogre::Vector3>::type,corners
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x88,bool,collisionOK
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x89,bool,charactersOK
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8A,bool,floorOk
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8B,bool,indoorsOK
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8C,bool,slopeOK
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8D,bool,nodesOk
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8E,bool,blockedBuildings
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x8F,bool,validGround
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x90,Town*,inTown
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x98,int,floorNum
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x9C,bool,isOutside
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x9D,bool,matchSlope
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xA0,lektor<PlacementResult>,nodeResults
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xA8,Ogre::Aabb,aabb
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xB8,Building*,justBeenBuilt
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC0,bool,isFoliage
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC0,std::string,nodeId
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC0,float,yaw
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC1,bool,hasTerrainInside
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC2,bool,isCavernous
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC3,bool,enforceCeiling
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC4,BuildingDesignation,designation
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC4,Ogre::Vector3,centreOffset
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xC8,bool,publicDaytime
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xD0,hand,residentSquad
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xD0,Building*,isFurnitureOf
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xD8,Building*,isIndoors
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xE0,Ogre::Aabb,AABB
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xE8,bool,enabled
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xF0,GameData*,residentSquadTemplate
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xF8,bool,isAnInteriorObject
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0xF8,GameData*,buildDataPtr
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x100,InstanceID,instanceID
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x100,GameData*,farmData
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x108,bool,prospectingOK
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x109,bool,furniture
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x10A,bool,exteriorFurniture
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x10C,Ogre::Vector3,pos
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x118,Ogre::Quaternion,rot
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x128,int,positionHitGroup
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x130,std::string,layoutInstanceID
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x158,BuildingFunction,specialFunction
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x160,ConstructionState,_buildState
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x198,BuildingClassType,classType
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x19C,bool,updateNavmesh
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x19D,bool,visible
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x19E,bool,interiorVisibility
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x19F,bool,justBeenUpgradedFlag
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1A0,bool,imADoor
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1A1,bool,destroyed
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1A4,float,productionMult
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1A8,float,productionMult_baseData
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1AC,bool,hasMovingParts
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1B0,int,saveVersion
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1B8,lektor<Building*>,doors
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1D0,hand,_town
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1F0,BuildingInterior*,myInterior
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x1F8,TownBuildingsManager*,buildingsManager
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x200,Ogre::SceneNode*,rootNode
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x208,unsigned __int64,audioObject
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x210,SoundEmitter*,soundEmitter
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x218,bool,hasAudio
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x21C,GroundType,interiorGround
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x220,GroundType,exteriorGround
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x228,PhysicsCollection*,physical
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x230,int,entitiesToLoad
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x234,bool,entitiesLoaded
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x238,Layout*,isFurnitureOf
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x240,bool,isOutsideFurniture
ConstructionState,Ogre::GeneralAllocatedObject,Building.h,0x241,bool,isNestItem
